racer_id,year,period,race_count,first_count,second_count,finalist_count,championship_count,win_rate,place_rate,avg_start_time,course_1_entry_count,course_1_place_rate,course_1_avg_start_time,course_1_avg_start_order,course_1_1st_count,course_1_2nd_count,course_1_3rd_count,course_1_4th_count,course_1_5th_count,course_1_6th_count,course_1_F_count,course_1_L0_count,course_1_L1_count,course_1_K0_count,course_1_K1_count,course_1_S0_count,course_1_S1_count,course_1_S2_count,course_2_entry_count,course_2_place_rate,course_2_avg_start_time,course_2_avg_start_order,course_2_1st_count,course_2_2nd_count,course_2_3rd_count,course_2_4th_count,course_2_5th_count,course_2_6th_count,course_2_F_count,course_2_L0_count,course_2_L1_count,course_2_K0_count,course_2_K1_count,course_2_S0_count,course_2_S1_count,course_2_S2_count,course_3_entry_count,course_3_place_rate,course_3_avg_start_time,course_3_avg_start_order,course_3_1st_count,course_3_2nd_count,course_3_3rd_count,course_3_4th_count,course_3_5th_count,course_3_6th_count,course_3_F_count,course_3_L0_count,course_3_L1_count,course_3_K0_count,course_3_K1_count,course_3_S0_count,course_3_S1_count,course_3_S2_count,course_4_entry_count,course_4_place_rate,course_4_avg_start_time,course_4_avg_start_order,course_4_1st_count,course_4_2nd_count,course_4_3rd_count,course_4_4th_count,course_4_5th_count,course_4_6th_count,course_4_F_count,course_4_L0_count,course_4_L1_count,course_4_K0_count,course_4_K1_count,course_4_S0_count,course_4_S1_count,course_4_S2_count,course_5_entry_count,course_5_place_rate,course_5_avg_start_time,course_5_avg_start_order,course_5_1st_count,course_5_2nd_count,course_5_3rd_count,course_5_4th_count,course_5_5th_count,course_5_6th_count,course_5_F_count,course_5_L0_count,course_5_L1_count,course_5_K0_count,course_5_K1_count,course_5_S0_count,course_5_S1_count,course_5_S2_count,course_6_entry_count,course_6_place_rate,course_6_avg_start_time,course_6_avg_start_order,course_6_1st_count,course_6_2nd_count,course_6_3rd_count,course_6_4th_count,course_6_5th_count,course_6_6th_count,course_6_F_count,course_6_L0_count,course_6_L1_count,course_6_K0_count,course_6_K1_count,course_6_S0_count,course_6_S1_count,course_6_S2_count,no_course_L0_count,no_course_L1_count,no_course_K0_count,no_course_K1_count
3075,2024,2,100,12,17,0,0,5.02,29.0,0.16,17,58.8,0.15,2.6,6,4,2,1,3,1,0,0,0,0,0,0,0,0,20,30.0,0.16,2.9,2,4,3,7,3,1,0,0,0,0,0,0,0,0,21,38.1,0.16,3.1,3,5,4,3,3,3,0,0,0,0,0,0,0,0,11,27.2,0.13,2.9,1,2,3,1,3,1,0,0,0,0,0,0,0,0,19,10.5,0.16,3.5,0,2,7,3,4,3,0,0,0,0,0,0,0,0,12,0.0,0.17,2.6,0,0,1,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0
3081,2024,2,76,5,11,0,0,4.99,21.0,0.17,10,50.0,0.18,3.2,2,3,3,0,2,0,0,0,0,0,0,0,0,0,17,23.5,0.16,3.5,1,3,6,2,2,3,0,0,0,0,0,0,0,0,15,26.6,0.16,3.1,0,4,6,2,2,1,0,0,0,0,0,0,0,0,15,6.6,0.19,3.3,1,0,5,7,1,1,0,0,0,0,0,0,0,0,13,15.3,0.16,3.6,1,1,3,3,5,0,0,0,0,0,0,1,0,0,6,0.0,0.18,3.5,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3105,2024,2,125,19,21,1,0,5.34,32.0,0.16,23,65.2,0.16,2.5,8,7,5,1,1,1,0,1,0,0,0,0,0,0,22,45.4,0.15,3.2,7,3,7,2,0,3,0,0,0,0,0,0,0,0,22,27.2,0.16,3.3,2,4,5,7,1,3,0,0,0,0,0,0,0,0,26,11.5,0.16,3.9,1,2,7,5,5,6,0,0,0,0,0,0,0,0,15,13.3,0.15,3.0,1,1,3,2,6,2,0,0,0,0,0,0,0,0,17,23.5,0.16,3.6,0,4,2,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0
3107,2024,2,115,9,25,0,0,4.82,29.5,0.19,18,66.6,0.19,3.8,6,6,2,1,1,2,0,0,0,0,0,0,0,0,23,34.7,0.19,4.7,0,8,4,5,4,2,0,0,0,0,0,0,0,0,17,47.0,0.19,3.7,3,5,1,4,4,0,0,0,0,0,0,0,0,0,20,15.0,0.18,3.6,0,3,3,7,6,1,0,0,0,0,0,0,0,0,21,14.2,0.19,4.1,0,3,4,5,7,2,0,0,0,0,0,0,0,0,16,0.0,0.19,3.3,0,0,2,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0
3141,2024,2,78,1,12,0,0,3.87,16.6,0.21,11,45.4,0.22,4.0,1,4,2,3,1,0,0,0,0,0,0,0,0,0,14,21.4,0.2,3.8,0,3,5,1,2,3,0,0,0,0,0,0,0,0,17,11.7,0.2,3.6,0,2,4,3,5,3,0,0,0,0,0,0,0,0,13,7.6,0.22,4.1,0,1,2,3,3,4,0,0,0,0,0,0,0,0,15,13.3,0.21,4.1,0,2,1,3,6,3,0,0,0,0,0,0,0,0,8,0.0,0.23,5.1,0,0,0,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0
3156,2024,2,92,18,16,1,0,5.07,36.9,0.17,18,83.3,0.14,2.0,11,4,1,0,1,1,0,0,0,0,0,0,0,0,27,33.3,0.2,4.1,3,6,1,8,2,7,0,0,0,0,0,0,0,0,21,38.1,0.17,2.9,3,5,2,0,7,4,0,0,0,0,0,0,0,0,18,0.0,0.17,3.7,0,0,2,4,9,3,0,0,0,0,0,0,0,0,6,33.3,0.18,4.2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0.0,0.25,5.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3158,2024,2,114,30,25,2,0,6.24,48.2,0.15,25,88.0,0.15,2.3,19,3,1,1,1,0,0,0,0,0,0,0,0,0,21,47.6,0.15,3.6,4,6,3,3,2,3,0,0,0,0,0,0,0,0,18,72.2,0.15,2.9,3,10,3,1,1,0,0,0,0,0,0,0,0,0,17,35.2,0.15,3.2,2,4,3,3,4,1,0,0,0,0,0,0,0,0,16,18.7,0.16,2.8,2,1,4,5,4,0,0,0,0,0,0,0,0,0,17,5.8,0.18,3.5,0,1,3,3,4,6,0,0,0,0,0,0,0,0,0,0,1,0
3159,2024,2,117,44,27,6,3,7.28,60.6,0.15,40,85.0,0.15,3.1,28,6,0,4,2,0,0,0,0,0,0,0,0,0,77,48.0,0.15,3.1,16,21,12,18,3,7,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3161,2024,2,133,18,34,3,0,5.5,39.1,0.17,28,75.0,0.16,3.7,14,7,1,1,4,1,0,0,0,0,0,0,0,0,29,48.2,0.16,3.8,2,12,6,4,3,2,0,0,0,0,0,0,0,0,31,32.2,0.17,4.0,0,10,5,9,4,3,0,0,0,0,0,0,0,0,25,24.0,0.2,4.2,2,4,4,5,5,5,0,0,0,0,0,0,0,0,17,5.8,0.17,4.2,0,1,4,5,4,3,0,0,0,0,0,0,0,0,3,0.0,0.17,5.7,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3175,2024,2,102,3,28,0,0,5.04,30.3,0.2,17,58.8,0.22,3.7,2,8,2,3,1,0,1,0,0,0,0,0,0,0,16,31.2,0.21,3.5,1,4,3,4,4,0,0,0,0,0,0,0,0,0,13,46.1,0.19,3.4,0,6,3,1,0,3,0,0,0,0,0,0,0,0,22,31.8,0.18,3.6,0,7,6,5,3,1,0,0,0,0,0,1,0,0,18,16.6,0.19,3.8,0,3,4,7,2,2,0,0,0,0,0,0,0,0,16,0.0,0.24,5.0,0,0,1,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3176,2024,2,110,18,15,1,0,5.04,30.0,0.18,20,70.0,0.14,2.9,12,2,3,1,1,1,0,0,0,0,0,0,0,0,21,33.3,0.17,3.2,3,4,5,3,5,1,0,0,0,0,0,0,0,0,17,17.6,0.19,3.9,0,3,0,8,0,5,0,0,0,0,0,0,0,1,17,35.2,0.19,3.8,2,4,1,6,1,3,0,0,0,0,0,0,0,0,24,8.3,0.2,3.8,1,1,5,4,7,6,0,0,0,0,0,0,0,0,11,9.0,0.21,4.5,0,1,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
3188,2024,2,118,20,29,0,0,5.94,41.5,0.17,30,73.3,0.16,2.4,16,6,4,3,1,0,0,0,0,0,0,0,0,0,17,17.6,0.16,3.2,0,3,8,1,2,2,0,0,0,0,0,0,0,1,22,45.4,0.17,3.2,1,9,4,3,3,2,0,0,0,0,0,0,0,0,20,30.0,0.17,3.7,1,5,4,3,4,3,0,0,0,0,0,0,0,0,16,31.2,0.18,3.9,1,4,3,1,6,1,0,0,0,0,0,0,0,0,13,23.0,0.2,3.5,1,2,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0
3202,2024,2,79,5,11,0,0,4.29,20.2,0.17,15,40.0,0.14,3.3,4,2,4,1,2,1,0,0,0,0,0,0,1,0,15,33.3,0.15,3.1,0,5,3,2,3,2,0,0,0,0,0,0,0,0,14,21.4,0.19,3.9,0,3,3,4,2,2,0,0,0,0,0,0,0,0,10,20.0,0.16,3.7,1,1,2,1,3,2,0,0,0,0,0,0,0,0,11,0.0,0.17,3.3,0,0,2,2,4,3,0,0,0,0,0,0,0,0,13,0.0,0.2,4.7,0,0,1,5,6,1,0,0,0,0,0,0,0,0,0,0,0,1
3207,2024,2,60,0,8,0,0,3.48,13.3,0.19,9,33.3,0.19,4.3,0,3,0,0,3,3,0,0,0,0,0,0,0,0,11,36.3,0.18,3.0,0,4,2,1,2,2,0,0,0,0,0,0,0,0,13,7.6,0.19,3.9,0,1,2,5,2,3,0,0,0,0,0,0,0,0,6,0.0,0.2,3.7,0,0,1,2,1,2,0,0,0,0,0,0,0,0,12,0.0,0.15,3.1,0,0,3,3,4,2,0,0,0,0,0,0,0,0,9,0.0,0.23,4.8,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0
3211,2024,2,64,4,10,0,0,4.83,21.8,0.17,11,18.1,0.19,3.3,1,1,5,4,0,0,0,0,0,0,0,0,0,0,12,16.6,0.18,3.5,1,1,2,4,1,3,0,0,0,0,0,0,0,0,9,44.4,0.13,1.9,0,4,2,1,2,0,0,0,0,0,0,0,0,0,11,27.2,0.14,2.2,0,3,4,2,0,2,0,0,0,0,0,0,0,0,13,23.0,0.2,3.2,2,1,2,6,2,0,0,0,0,0,0,0,0,0,8,0.0,0.17,3.9,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
3212,2024,2,98,10,23,0,0,5.11,33.6,0.18,18,55.5,0.16,2.8,6,4,4,2,2,0,0,0,0,0,0,0,0,0,28,46.4,0.21,3.9,1,12,4,3,6,1,0,0,0,0,0,0,1,0,24,33.3,0.16,3.5,3,5,3,5,5,3,0,0,0,0,0,0,0,0,18,0.0,0.17,3.1,0,0,4,5,6,3,0,0,0,0,0,0,0,0,6,33.3,0.17,3.7,0,2,1,1,2,0,0,0,0,0,0,0,0,0,3,0.0,0.23,5.0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1
3224,2024,2,92,5,13,0,0,4.26,19.5,0.18,12,33.3,0.17,3.4,0,4,2,4,1,1,0,0,0,0,0,0,0,0,15,40.0,0.2,4.7,1,5,4,1,3,1,0,0,0,0,0,0,0,0,16,25.0,0.17,3.4,1,3,2,3,4,3,0,0,0,0,0,0,0,0,23,17.3,0.16,3.5,3,1,5,4,7,2,1,0,0,0,0,0,0,0,12,0.0,0.17,3.2,0,0,3,4,3,2,0,0,0,0,0,0,0,0,14,0.0,0.2,4.4,0,0,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0
3226,2024,2,130,15,25,0,0,5.17,30.7,0.17,20,65.0,0.19,4.2,8,5,5,1,0,1,0,0,0,0,0,0,0,0,29,44.8,0.18,3.7,4,9,2,5,6,3,0,0,0,0,0,0,0,0,24,20.8,0.17,3.3,1,4,8,5,3,3,0,0,0,0,0,0,0,0,22,18.1,0.15,2.8,1,3,4,6,4,3,0,0,0,0,0,0,1,0,25,16.0,0.19,3.6,1,3,6,6,6,3,0,0,0,0,0,0,0,0,10,10.0,0.16,3.0,0,1,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
3232,2024,2,114,18,30,2,0,6.07,42.1,0.15,28,82.1,0.13,2.1,14,9,4,1,0,0,0,0,0,0,0,0,0,0,19,47.3,0.15,3.2,0,9,4,1,4,1,0,0,0,0,0,0,0,0,15,20.0,0.15,3.5,2,1,3,4,4,1,0,0,0,0,0,0,0,0,25,40.0,0.16,3.1,2,8,3,8,2,2,0,0,0,0,0,0,0,0,13,15.3,0.16,2.8,0,2,4,5,1,1,0,0,0,0,0,0,0,0,14,7.1,0.19,3.9,0,1,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,2024,2,118,9,20,0,0,4.53,24.5,0.17,17,82.3,0.17,3.8,6,8,0,1,2,0,0,0,0,0,0,0,0,0,24,33.3,0.15,2.9,2,6,6,4,4,1,0,0,0,0,0,0,1,0,19,5.2,0.17,3.3,0,1,6,9,3,0,0,0,0,0,0,0,0,0,16,18.7,0.17,3.6,0,3,1,2,5,5,0,0,0,0,0,0,0,0,25,4.0,0.17,4.0,1,0,3,8,11,2,0,0,0,0,0,0,0,0,15,13.3,0.18,4.3,0,2,1,4,5,3,0,0,0,0,0,0,0,0,0,0,0,2
3243,2024,2,82,4,10,0,0,3.45,17.0,0.18,15,33.3,0.2,3.2,2,3,1,2,3,4,0,0,0,0,0,0,0,0,29,13.7,0.2,4.4,1,3,1,6,8,10,0,0,0,0,0,0,0,0,19,26.3,0.18,3.4,1,4,0,3,7,4,0,0,0,0,0,0,0,0,15,0.0,0.18,3.6,0,0,4,3,5,3,0,0,0,0,0,0,0,0,3,0.0,0.1,1.7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0.0,0.24,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3246,2024,2,83,7,14,0,0,4.19,25.3,0.17,13,46.1,0.19,3.2,3,3,4,1,2,0,0,0,0,0,0,0,0,0,21,42.8,0.19,3.8,1,8,2,5,4,1,0,0,0,0,0,0,0,0,17,11.7,0.15,2.5,2,0,1,3,6,5,0,0,0,0,0,0,0,0,14,21.4,0.17,3.9,0,3,0,6,4,0,1,0,0,0,0,0,0,0,12,8.3,0.15,2.9,1,0,0,1,4,6,0,0,0,0,0,0,0,0,6,0.0,0.22,4.2,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0
3251,2024,2,144,28,25,2,0,5.79,36.8,0.2,28,82.1,0.17,3.5,15,8,3,1,0,1,0,0,0,0,0,0,0,0,26,42.3,0.19,4.6,5,6,4,4,5,2,0,0,0,0,0,0,0,0,26,34.6,0.18,3.7,6,3,5,7,4,1,0,0,0,0,0,0,0,0,26,23.0,0.21,4.5,1,5,9,3,6,2,0,0,0,0,0,0,0,0,19,10.5,0.21,4.3,0,2,7,3,5,2,0,0,0,0,0,0,0,0,19,10.5,0.25,5.4,1,1,6,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0
3256,2024,2,126,24,37,5,1,6.44,48.4,0.14,26,73.0,0.11,1.8,12,7,2,2,2,1,0,0,0,0,0,0,0,0,21,47.6,0.13,2.7,1,9,5,3,2,1,0,0,0,0,0,0,0,0,20,60.0,0.13,2.4,4,8,4,1,2,1,0,0,0,0,0,1,0,0,23,43.4,0.14,2.9,4,6,1,8,2,2,0,0,0,0,0,0,0,0,24,37.5,0.15,3.2,3,6,3,7,3,2,0,0,0,0,0,0,0,0,12,8.3,0.21,4.6,0,1,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
3257,2024,2,97,32,16,5,1,6.33,49.4,0.11,20,90.0,0.08,1.6,17,1,1,0,0,1,0,0,0,0,0,0,0,0,57,42.1,0.13,2.5,11,13,7,7,7,11,1,0,0,0,0,0,0,0,17,29.4,0.1,2.3,4,1,4,3,3,1,0,0,0,0,0,0,1,0,1,100.0,0.01,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.25,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3265,2024,2,115,33,34,3,1,6.84,58.2,0.15,36,77.7,0.14,2.5,22,6,4,2,2,0,0,0,0,0,0,0,0,0,78,50.0,0.15,2.9,11,28,14,9,11,4,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3268,2024,2,110,19,11,1,0,4.77,27.2,0.18,18,88.8,0.14,1.8,15,1,0,0,1,1,0,0,0,0,0,0,0,0,28,21.4,0.18,3.7,2,4,4,12,2,4,0,0,0,0,0,1,0,0,22,31.8,0.19,3.5,2,5,3,5,1,6,0,0,0,0,0,0,0,0,26,3.8,0.19,3.3,0,1,3,8,10,4,0,0,0,0,0,0,0,0,16,0.0,0.19,4.6,0,0,2,3,7,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3273,2024,2,107,19,20,0,0,5.09,36.4,0.17,19,78.9,0.18,3.1,11,4,0,0,2,2,0,0,0,0,0,0,0,0,14,35.7,0.17,3.3,3,2,4,2,3,0,0,0,0,0,0,0,0,0,21,38.1,0.17,2.9,2,6,1,6,3,2,0,0,0,0,0,0,1,0,16,31.2,0.17,2.9,1,4,2,3,5,1,0,0,0,0,0,0,0,0,18,16.6,0.14,2.7,2,1,0,5,6,4,0,0,0,0,0,0,0,0,19,15.7,0.17,3.9,0,3,3,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3277,2024,2,117,9,17,0,0,4.37,22.2,0.17,23,39.1,0.18,3.2,3,6,4,7,3,0,0,0,0,0,0,0,0,0,17,41.1,0.18,3.4,3,4,3,3,4,0,0,0,0,0,0,0,0,0,23,26.0,0.15,3.4,2,4,4,5,4,3,0,0,0,0,0,0,1,0,19,10.5,0.19,4.0,1,1,2,6,5,4,0,0,0,0,0,1,0,0,22,9.0,0.16,3.9,0,2,1,7,8,4,0,0,0,0,0,0,0,0,13,0.0,0.18,4.2,0,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0
3280,2024,2,79,5,15,0,0,4.18,25.3,0.18,15,40.0,0.2,4.0,2,4,2,0,3,4,0,0,0,0,0,0,0,0,15,26.6,0.21,4.3,1,3,4,1,3,3,0,0,0,0,0,0,0,0,13,23.0,0.15,3.2,0,3,1,4,3,2,0,0,0,0,0,0,0,0,10,30.0,0.17,3.4,1,2,2,0,3,2,0,0,0,0,0,0,0,0,16,25.0,0.17,3.2,1,3,2,3,4,3,0,0,0,0,0,0,0,0,10,0.0,0.2,4.0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0
