racer_id,year,period,race_count,first_count,second_count,finalist_count,championship_count,win_rate,place_rate,avg_start_time,course_1_entry_count,course_1_place_rate,course_1_avg_start_time,course_1_avg_start_order,course_1_1st_count,course_1_2nd_count,course_1_3rd_count,course_1_4th_count,course_1_5th_count,course_1_6th_count,course_1_F_count,course_1_L0_count,course_1_L1_count,course_1_K0_count,course_1_K1_count,course_1_S0_count,course_1_S1_count,course_1_S2_count,course_2_entry_count,course_2_place_rate,course_2_avg_start_time,course_2_avg_start_order,course_2_1st_count,course_2_2nd_count,course_2_3rd_count,course_2_4th_count,course_2_5th_count,course_2_6th_count,course_2_F_count,course_2_L0_count,course_2_L1_count,course_2_K0_count,course_2_K1_count,course_2_S0_count,course_2_S1_count,course_2_S2_count,course_3_entry_count,course_3_place_rate,course_3_avg_start_time,course_3_avg_start_order,course_3_1st_count,course_3_2nd_count,course_3_3rd_count,course_3_4th_count,course_3_5th_count,course_3_6th_count,course_3_F_count,course_3_L0_count,course_3_L1_count,course_3_K0_count,course_3_K1_count,course_3_S0_count,course_3_S1_count,course_3_S2_count,course_4_entry_count,course_4_place_rate,course_4_avg_start_time,course_4_avg_start_order,course_4_1st_count,course_4_2nd_count,course_4_3rd_count,course_4_4th_count,course_4_5th_count,course_4_6th_count,course_4_F_count,course_4_L0_count,course_4_L1_count,course_4_K0_count,course_4_K1_count,course_4_S0_count,course_4_S1_count,course_4_S2_count,course_5_entry_count,course_5_place_rate,course_5_avg_start_time,course_5_avg_start_order,course_5_1st_count,course_5_2nd_count,course_5_3rd_count,course_5_4th_count,course_5_5th_count,course_5_6th_count,course_5_F_count,course_5_L0_count,course_5_L1_count,course_5_K0_count,course_5_K1_count,course_5_S0_count,course_5_S1_count,course_5_S2_count,course_6_entry_count,course_6_place_rate,course_6_avg_start_time,course_6_avg_start_order,course_6_1st_count,course_6_2nd_count,course_6_3rd_count,course_6_4th_count,course_6_5th_count,course_6_6th_count,course_6_F_count,course_6_L0_count,course_6_L1_count,course_6_K0_count,course_6_K1_count,course_6_S0_count,course_6_S1_count,course_6_S2_count,no_course_L0_count,no_course_L1_count,no_course_K0_count,no_course_K1_count
3156,2026,1,100,8,10,0,0,3.9,18.0,0.16,18,44.4,0.15,3.3,5,3,3,0,2,5,0,0,0,0,0,0,0,0,30,20.0,0.17,3.6,2,4,4,7,6,7,0,0,0,0,0,0,0,0,24,12.5,0.14,3.3,1,2,3,7,6,4,1,0,0,0,0,0,0,0,17,5.8,0.17,3.4,0,1,1,6,6,3,0,0,0,0,0,0,0,0,4,0.0,0.16,3.8,0,0,0,1,2,1,0,0,0,0,0,0,0,0,7,0.0,0.23,5.1,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0
3158,2026,1,130,24,27,3,0,5.8,39.2,0.15,26,76.9,0.17,3.2,13,7,2,1,3,0,0,0,0,0,0,0,0,0,17,52.9,0.15,3.2,2,7,3,2,3,0,0,0,0,0,0,0,0,0,23,39.1,0.14,3.0,5,4,6,2,5,1,0,0,0,0,0,0,0,0,26,30.7,0.15,2.7,3,5,5,6,5,2,0,0,0,0,0,0,0,0,19,21.0,0.12,2.5,1,3,6,4,3,2,0,0,0,0,0,0,0,0,19,5.2,0.16,3.0,0,1,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
3159,2026,1,99,24,23,2,0,6.76,47.4,0.16,34,76.4,0.15,3.0,17,9,4,2,1,1,0,0,0,0,0,0,0,0,65,32.3,0.16,3.5,7,14,20,11,6,6,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3161,2026,1,126,14,27,0,0,5.3,32.5,0.18,28,32.1,0.18,3.8,7,2,9,6,2,2,0,0,0,0,0,0,0,0,27,44.4,0.2,4.0,3,9,6,5,2,2,0,0,0,0,0,0,0,0,31,35.4,0.16,3.4,4,7,10,3,4,3,0,0,0,0,0,0,0,0,23,21.7,0.16,3.9,0,5,6,2,3,7,0,0,0,0,0,0,0,0,15,26.6,0.15,3.7,0,4,1,2,2,5,0,0,0,0,0,0,1,0,2,0.0,0.38,5.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3175,2026,1,81,4,13,0,0,4.58,20.9,0.16,14,14.2,0.17,4.0,0,2,5,3,3,1,0,0,0,0,0,0,0,0,16,37.5,0.16,2.8,2,4,5,2,2,1,0,0,0,0,0,0,0,0,15,33.3,0.19,3.5,0,5,3,5,0,2,0,0,0,0,0,0,0,0,14,28.5,0.14,2.6,2,2,1,5,2,2,0,0,0,0,0,0,0,0,11,0.0,0.15,2.9,0,0,2,4,3,2,0,0,0,0,0,0,0,0,11,0.0,0.15,3.9,0,0,2,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0
3176,2026,1,108,11,12,0,0,4.48,21.3,0.18,17,58.8,0.15,2.6,6,4,1,3,2,1,0,0,0,0,0,0,0,0,20,30.0,0.19,4.1,3,3,4,3,4,3,0,0,0,0,0,0,0,0,19,15.7,0.18,3.3,0,3,4,4,5,3,0,0,0,0,0,0,0,0,20,15.0,0.2,4.0,1,2,4,5,5,3,0,0,0,0,0,0,0,0,18,0.0,0.17,4.1,0,0,4,7,1,6,0,0,0,0,0,0,0,0,14,7.1,0.18,4.6,1,0,1,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0
3202,2026,1,100,8,17,0,0,4.59,25.0,0.2,18,66.6,0.2,3.7,6,6,1,0,3,2,0,0,0,0,0,0,0,0,17,29.4,0.18,4.1,1,4,2,4,5,1,0,0,0,0,0,0,0,0,15,20.0,0.2,3.8,1,2,4,4,1,3,0,0,0,0,0,0,0,0,21,14.2,0.19,4.2,0,3,6,5,5,2,0,0,0,0,0,0,0,0,17,11.7,0.22,4.5,0,2,3,4,6,2,0,0,0,0,0,1,0,0,12,0.0,0.21,4.8,0,0,1,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0
3207,2026,1,70,4,4,0,0,3.5,11.4,0.17,12,25.0,0.15,3.5,0,3,2,2,3,2,0,0,0,0,0,0,0,0,13,0.0,0.2,4.7,0,0,2,5,4,2,0,0,0,0,0,1,0,0,12,16.6,0.19,3.5,2,0,1,3,3,3,0,0,0,0,0,0,0,0,11,18.1,0.18,3.2,1,1,2,2,3,2,0,0,0,0,0,1,0,0,12,8.3,0.14,3.3,1,0,1,2,4,4,0,0,0,0,0,0,0,0,10,0.0,0.14,3.5,0,0,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3211,2026,1,110,3,14,1,0,3.87,15.4,0.18,16,18.7,0.19,4.2,1,2,4,3,5,1,0,0,0,0,0,0,0,0,20,20.0,0.19,3.9,1,3,3,4,6,3,0,0,0,0,0,0,0,0,22,27.2,0.18,3.1,1,5,2,7,5,2,0,0,0,0,0,0,0,0,18,0.0,0.19,3.9,0,0,1,8,4,5,0,0,0,0,0,0,0,0,19,10.5,0.16,3.4,0,2,2,4,8,3,0,0,0,0,0,0,0,0,15,13.3,0.15,3.3,0,2,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3212,2026,1,84,7,9,0,0,4.51,19.0,0.17,14,42.8,0.16,3.3,3,3,3,5,0,0,0,0,0,0,0,0,0,0,23,4.3,0.18,3.6,0,1,4,8,6,4,0,0,0,0,0,0,0,0,14,28.5,0.14,3.1,1,3,3,4,2,1,0,0,0,0,0,0,0,0,20,15.0,0.16,3.4,2,1,3,6,2,6,0,0,0,0,0,0,0,0,8,25.0,0.18,4.0,1,1,3,1,1,1,0,0,0,0,0,0,0,0,5,0.0,0.19,4.2,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
3224,2026,1,112,7,12,0,0,3.84,16.9,0.19,14,50.0,0.16,4.1,5,2,3,1,1,2,0,0,0,0,0,0,0,0,19,10.5,0.22,4.5,1,1,2,1,4,10,0,0,0,0,0,0,0,0,21,19.0,0.19,3.6,1,3,8,2,4,3,0,0,0,0,0,0,0,0,22,18.1,0.18,3.6,0,4,3,6,4,5,0,0,0,0,0,0,0,0,25,8.0,0.18,3.8,0,2,5,2,9,6,0,0,0,0,0,0,1,0,11,0.0,0.23,5.4,0,0,0,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0
3226,2026,1,120,9,18,0,0,4.34,22.5,0.18,20,65.0,0.19,3.3,7,6,3,1,3,0,0,0,0,0,0,0,0,0,26,19.2,0.16,3.0,0,5,4,6,3,8,0,0,0,0,0,0,0,0,17,23.5,0.19,4.1,1,3,4,2,3,4,0,0,0,0,0,0,0,0,23,13.0,0.19,3.4,1,2,4,7,5,4,0,0,0,0,0,0,0,0,20,5.0,0.18,3.5,0,1,4,3,7,5,0,0,0,0,0,1,0,0,14,7.1,0.18,4.1,0,1,2,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0
3232,2026,1,104,13,22,2,0,5.83,33.6,0.16,18,77.7,0.14,2.9,9,5,2,1,1,0,0,0,0,0,0,0,0,0,18,50.0,0.17,3.2,1,8,7,1,1,0,0,0,0,0,0,0,0,0,20,20.0,0.17,2.8,1,3,7,4,3,2,0,0,0,0,0,0,0,0,18,16.6,0.16,3.6,0,3,5,4,4,2,0,0,0,0,0,0,0,0,17,23.5,0.14,3.2,1,3,5,5,3,0,0,0,0,0,0,0,0,0,13,7.6,0.18,4.1,1,0,1,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
3233,2026,1,114,12,19,0,0,4.92,27.1,0.17,18,61.1,0.18,3.6,6,5,4,2,1,0,0,0,0,0,0,0,0,0,22,31.8,0.14,2.8,3,4,5,8,2,0,0,0,0,0,0,0,0,0,23,17.3,0.16,3.1,1,3,8,2,6,3,0,0,0,0,0,0,0,0,15,20.0,0.15,3.3,1,2,4,1,4,3,0,0,0,0,0,0,0,0,20,20.0,0.17,3.6,1,3,3,2,6,5,0,0,0,0,0,0,0,0,16,12.5,0.21,4.3,0,2,2,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0
3246,2026,1,71,4,6,0,0,3.69,14.0,0.16,9,33.3,0.23,4.2,2,1,1,1,3,1,0,0,0,0,0,0,0,0,14,14.2,0.17,3.6,1,1,3,3,4,2,0,0,0,0,0,0,0,0,11,9.0,0.16,2.9,0,1,3,3,2,1,1,0,0,0,0,0,0,0,16,18.7,0.16,3.0,1,2,2,5,4,2,0,0,0,0,0,0,0,0,17,5.8,0.13,2.9,0,1,0,4,9,2,1,0,0,0,0,0,0,0,4,0.0,0.12,3.3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
3251,2026,1,146,26,31,1,0,5.71,39.0,0.19,29,72.4,0.18,4.3,15,6,4,0,2,2,0,0,0,0,0,0,0,0,24,37.5,0.2,4.6,2,7,2,6,5,2,0,0,0,0,0,0,0,0,29,37.9,0.21,4.5,4,7,3,5,6,4,0,0,0,0,0,0,0,0,21,28.5,0.19,4.3,2,4,6,5,3,1,0,0,0,0,0,0,0,0,20,20.0,0.18,4.4,1,3,2,4,6,4,0,0,0,0,0,0,0,0,23,26.0,0.17,4.3,2,4,6,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0
3256,2026,1,129,33,27,4,0,6.2,46.5,0.14,25,80.0,0.13,2.4,14,6,4,0,1,0,0,0,0,0,0,0,0,0,27,44.4,0.13,2.8,9,3,3,4,3,5,0,0,0,0,0,0,0,0,23,65.2,0.14,2.6,6,9,4,2,1,1,0,0,0,0,0,0,0,0,15,20.0,0.14,2.9,1,2,6,3,2,1,0,0,0,0,0,0,0,0,25,28.0,0.16,3.3,3,4,4,6,4,3,1,0,0,0,0,0,0,0,14,21.4,0.17,3.7,0,3,3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
3257,2026,1,85,25,23,3,1,6.51,56.4,0.13,19,84.2,0.12,2.5,11,5,1,1,0,0,1,0,0,0,0,0,0,0,53,47.1,0.13,2.2,13,12,5,10,7,6,0,0,0,0,0,0,0,0,13,53.8,0.15,3.2,1,6,1,1,1,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265,2026,1,120,30,28,3,0,6.33,48.3,0.14,39,71.7,0.13,2.7,17,11,5,2,3,1,0,0,0,0,0,0,0,0,79,36.7,0.15,2.8,12,17,17,12,11,9,1,0,0,0,0,1,0,0,2,50.0,0.07,1.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268,2026,1,88,8,15,1,0,4.59,26.1,0.17,13,84.6,0.15,2.3,6,5,1,1,0,0,0,0,0,0,0,0,0,0,19,31.5,0.15,4.0,2,4,3,5,2,3,0,0,0,0,0,0,0,0,17,5.8,0.17,3.6,0,1,4,5,2,5,0,0,0,0,0,0,0,0,26,15.3,0.18,3.8,0,4,2,6,6,8,0,0,0,0,0,0,0,0,12,8.3,0.19,4.5,0,1,2,4,3,2,0,0,0,0,0,0,0,0,1,0.0,0.27,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,2026,1,114,10,15,0,0,4.41,21.9,0.17,19,42.1,0.15,3.4,5,3,4,4,2,1,0,0,0,0,0,0,0,0,21,28.5,0.18,4.0,2,4,4,6,4,1,0,0,0,0,0,0,0,0,24,20.8,0.19,3.7,1,4,6,7,0,6,0,0,0,0,0,0,0,0,15,26.6,0.17,3.4,1,3,1,3,3,4,0,0,0,0,0,0,0,0,16,12.5,0.16,3.4,1,1,0,5,5,4,0,0,0,0,0,0,0,0,19,0.0,0.17,3.5,0,0,3,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0
3282,2026,1,93,4,12,0,0,4.29,17.2,0.2,12,50.0,0.18,3.5,4,2,0,2,1,2,1,0,0,0,0,0,0,0,16,18.7,0.2,3.5,0,3,4,5,3,1,0,0,0,0,0,0,0,0,18,27.7,0.19,3.6,0,5,3,7,2,1,0,0,0,0,0,0,0,0,17,11.7,0.22,3.9,0,2,4,5,6,0,0,0,0,0,0,0,0,0,18,0.0,0.21,4.5,0,0,3,7,5,3,0,0,0,0,0,0,0,0,12,0.0,0.24,5.2,0,0,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0
3284,2026,1,89,11,15,0,0,5.27,29.2,0.19,15,60.0,0.14,2.9,6,3,1,3,1,1,0,0,0,0,0,0,0,0,18,38.8,0.19,3.8,2,5,4,5,1,1,0,0,0,0,0,2,0,0,22,27.2,0.18,4.0,2,4,4,5,3,4,0,0,0,0,0,0,0,0,15,26.6,0.2,4.1,1,3,2,5,3,1,0,0,0,0,0,0,0,0,14,0.0,0.18,3.8,0,0,7,4,2,0,1,0,0,0,0,0,0,0,5,0.0,0.26,5.4,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0
3286,2026,1,80,11,13,0,0,4.95,30.0,0.15,12,66.6,0.15,2.9,5,3,2,1,1,0,0,0,0,0,0,0,0,0,14,35.7,0.15,2.6,1,4,3,1,4,1,0,0,0,0,0,0,0,0,18,27.7,0.13,2.1,2,3,4,2,3,4,0,0,0,0,0,0,0,0,13,23.0,0.14,2.7,2,1,2,4,4,0,0,0,0,0,0,0,0,0,13,23.0,0.15,2.8,1,2,2,2,2,4,0,0,0,0,0,0,0,0,10,0.0,0.19,4.7,0,0,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0
3289,2026,1,73,5,5,1,0,3.96,13.7,0.2,15,26.6,0.2,3.8,2,2,3,4,2,2,0,0,0,0,0,0,0,0,15,26.6,0.19,3.3,3,1,3,7,0,1,0,0,0,0,0,0,0,0,11,0.0,0.17,3.5,0,0,3,4,4,0,0,0,0,0,0,0,0,0,11,18.1,0.15,2.5,0,2,1,2,4,2,0,0,0,0,0,0,0,0,12,0.0,0.21,4.3,0,0,1,1,1,9,0,0,0,0,0,0,0,0,9,0.0,0.27,4.7,0,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0
3293,2026,1,100,3,13,0,0,4.36,16.0,0.2,15,33.3,0.19,3.6,3,2,6,2,1,1,0,0,0,0,0,0,0,0,19,26.3,0.19,4.4,0,5,5,3,2,4,0,0,0,0,0,0,0,0,16,6.2,0.2,4.2,0,1,2,5,7,1,0,0,0,0,0,0,0,0,16,6.2,0.21,4.3,0,1,7,4,3,1,0,0,0,0,0,0,0,0,22,13.6,0.2,3.8,0,3,5,6,5,3,0,0,0,0,0,0,0,0,12,8.3,0.19,3.8,0,1,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3294,2026,1,105,13,15,0,0,4.75,26.6,0.14,17,70.5,0.17,3.2,6,6,2,2,0,1,0,0,0,0,0,0,0,0,16,31.2,0.18,3.9,3,2,2,4,3,2,0,0,0,0,0,0,0,0,21,19.0,0.17,2.8,1,3,4,3,5,5,0,0,0,0,0,0,0,0,14,21.4,0.12,2.7,1,2,2,5,2,2,0,0,0,0,0,0,0,0,17,17.6,0.11,2.1,2,1,2,4,5,3,0,0,0,0,0,0,0,0,20,5.0,0.12,2.4,0,1,5,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0
3297,2026,1,99,11,11,0,0,4.8,22.2,0.18,14,42.8,0.18,4.0,4,2,5,2,0,1,0,0,0,0,0,1,0,0,31,22.5,0.19,4.1,2,5,5,6,8,5,0,0,0,0,0,0,0,0,36,13.8,0.18,3.7,3,2,12,9,6,4,0,0,0,0,0,0,0,0,16,25.0,0.17,3.4,2,2,1,5,4,2,0,0,0,0,0,0,0,0,2,0.0,0.14,4.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3300,2026,1,128,29,31,4,0,6.24,46.8,0.15,25,92.0,0.15,3.2,20,3,0,2,0,0,0,0,0,0,0,0,0,0,22,45.4,0.14,2.8,3,7,4,5,0,3,0,0,0,0,0,0,0,0,17,70.5,0.15,2.6,3,9,2,1,1,0,1,0,0,0,0,0,0,0,25,28.0,0.14,2.4,2,5,6,7,3,2,0,0,0,0,0,0,0,0,17,17.6,0.17,3.1,1,2,3,6,4,1,0,0,0,0,0,0,0,0,22,22.7,0.16,3.5,0,5,3,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0
3302,2026,1,72,6,10,0,0,4.28,22.2,0.18,11,54.5,0.19,3.3,2,4,2,1,0,1,1,0,0,0,0,0,0,0,12,25.0,0.15,3.3,2,1,0,3,4,2,0,0,0,0,0,0,0,0,12,25.0,0.18,2.8,0,3,4,3,2,0,0,0,0,0,0,0,0,0,12,25.0,0.15,2.0,2,1,1,0,4,3,0,0,0,0,0,0,1,0,16,6.2,0.18,3.7,0,1,2,3,6,4,0,0,0,0,0,0,0,0,9,0.0,0.21,4.1,0,0,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0
